
SPDR S&P 500 ETF Trust,Last: 395.94,Change:  6.28
"Date: March 27, 2021, 4:10 AM EDT",Bid: 395.6,Ask: 395.72,Size: 3*2,"Volume: 114,409,114"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 16 2021,SPY210416C00311000,77.77,0,84.94,85.5,0,0.02,0.9861,0.0008,4,311.00,SPY210416P00311000,0.2,-0.005,0.15,0.16,11,0.4529,-0.0114,0.0007,3415
Fri Apr 16 2021,SPY210416C00312000,82.95,0,83.94,84.5,0,0.02,0.986,0.0008,0,312.00,SPY210416P00312000,0.22,0.005,0.16,0.17,252,0.4473,-0.0115,0.0007,5784
Fri Apr 16 2021,SPY210416C00313000,83.06,0,82.95,83.51,0,0.02,0.9848,0.0009,0,313.00,SPY210416P00313000,0.22,0.005,0.16,0.17,12,0.4458,-0.0122,0.0007,4436
Fri Apr 16 2021,SPY210416C00314000,70.23,0,81.95,82.51,0,0.02,0.9844,0.0009,0,314.00,SPY210416P00314000,0.21,-0.015,0.16,0.18,465,0.4397,-0.0122,0.0008,2951
Fri Apr 16 2021,SPY210416C00315000,77.69,0,80.96,81.51,0,0.02,0.9843,0.0009,35,315.00,SPY210416P00315000,0.18,-0.045,0.17,0.18,110,0.4384,-0.013,0.0008,95540
Fri Apr 16 2021,SPY210416C00316000,80.27,0,79.96,80.52,0,0.02,0.9843,0.0009,2,316.00,SPY210416P00316000,0.22,-0.015,0.17,0.19,11,0.4324,-0.013,0.0008,3467
Fri Apr 16 2021,SPY210416C00317000,78.77,0,78.97,79.52,0,0.02,0.9839,0.001,0,317.00,SPY210416P00317000,0.23,-0.015,0.18,0.19,48,0.4309,-0.0138,0.0009,3696
Fri Apr 16 2021,SPY210416C00318000,77.87,0,77.99,78.53,0,0.02,0.9835,0.001,0,318.00,SPY210416P00318000,0.25,0.005,0.18,0.2,11,0.4249,-0.0138,0.0009,2742
Fri Apr 16 2021,SPY210416C00319000,75.96,0,76.98,77.53,0,0.02,0.9826,0.001,0,319.00,SPY210416P00319000,0.24,-0.015,0.19,0.2,12,0.4232,-0.0147,0.0009,4622
Fri Apr 16 2021,SPY210416C00320000,72.2,1.895,75.98,76.54,1,0.02,0.9826,0.001,22,320.00,SPY210416P00320000,0.2,-0.055,0.19,0.2,4629,0.4201,-0.0153,0.001,69092
Fri Apr 16 2021,SPY210416C00321000,70.33,0,74.98,75.54,0,0.02,0.9819,0.0011,1,321.00,SPY210416P00321000,0.25,-0.015,0.2,0.21,18,0.4153,-0.0155,0.001,4504
Fri Apr 16 2021,SPY210416C00322000,74.07,0,73.99,74.55,0,0.02,0.9817,0.0011,1,322.00,SPY210416P00322000,0.22,-0.055,0.2,0.21,15,0.4111,-0.016,0.001,3151
Fri Apr 16 2021,SPY210416C00323000,66.36,0,73,73.55,0,0.02,0.9812,0.0012,30,323.00,SPY210416P00323000,0.29,0.005,0.21,0.22,18,0.4072,-0.0165,0.0011,4305
Fri Apr 16 2021,SPY210416C00324000,72.03,0,72,72.56,0,0.02,0.9808,0.0012,1,324.00,SPY210416P00324000,0.28,-0.005,0.21,0.23,11,0.4043,-0.0172,0.0011,2783
Fri Apr 16 2021,SPY210416C00325000,61.55,0,71,71.48,0,0.02,0.9823,0.0011,29,325.00,SPY210416P00325000,0.23,-0.065,0.22,0.23,183,0.3991,-0.0174,0.0011,57957
Fri Apr 16 2021,SPY210416C00326000,69.54,0,70.01,70.57,0,0.02,0.9798,0.0013,0,326.00,SPY210416P00326000,0.23,-0.075,0.22,0.24,15,0.3959,-0.0181,0.0012,3217
Fri Apr 16 2021,SPY210416C00327000,66.19,0,69.02,69.57,0,0.02,0.9786,0.0013,0,327.00,SPY210416P00327000,0.24,-0.075,0.23,0.24,25,0.3928,-0.0189,0.0012,4679
Fri Apr 16 2021,SPY210416C00328000,64.47,0,68.03,68.58,0,0.02,0.978,0.0014,0,328.00,SPY210416P00328000,0.25,-0.075,0.24,0.25,25,0.3868,-0.019,0.0013,4147
Fri Apr 16 2021,SPY210416C00329000,64.2,0,67.05,67.59,0,0.02,0.9775,0.0014,0,329.00,SPY210416P00329000,0.25,-0.085,0.24,0.26,20,0.3843,-0.0199,0.0013,2116
Fri Apr 16 2021,SPY210416C00330000,61.72,1.335,66.05,66.59,2,0.02,0.9766,0.0015,47,330.00,SPY210416P00330000,0.25,-0.085,0.25,0.26,1164,0.381,-0.0207,0.0014,110788
Fri Apr 16 2021,SPY210416C00331000,57.96,0,65.05,65.6,0,0.02,0.9761,0.0015,4,331.00,SPY210416P00331000,0.27,-0.075,0.26,0.27,34,0.3776,-0.0215,0.0014,3740
Fri Apr 16 2021,SPY210416C00332000,63.73,0,64.05,64.61,0,0.02,0.976,0.0016,0,332.00,SPY210416P00332000,0.28,-0.085,0.26,0.28,425,0.3723,-0.0219,0.0015,5165
Fri Apr 16 2021,SPY210416C00333000,60.2,0,63.06,63.62,0,0.02,0.9752,0.0016,0,333.00,SPY210416P00333000,0.28,-0.095,0.27,0.28,307,0.3688,-0.0227,0.0015,2781
Fri Apr 16 2021,SPY210416C00334000,58.71,0,62.07,62.62,0,0.02,0.9747,0.0017,6,334.00,SPY210416P00334000,0.28,-0.105,0.28,0.29,25,0.3653,-0.0235,0.0016,3261
Fri Apr 16 2021,SPY210416C00335000,58.59,3.145,61.08,61.63,1,0.02,0.9732,0.0018,25,335.00,SPY210416P00335000,0.3,-0.095,0.29,0.3,7172,0.3617,-0.0244,0.0017,39228
Fri Apr 16 2021,SPY210416C00336000,59.7,0,60.09,60.64,0,0.02,0.9728,0.0018,0,336.00,SPY210416P00336000,0.3,-0.105,0.3,0.31,30,0.358,-0.0253,0.0017,49919
Fri Apr 16 2021,SPY210416C00337000,55.56,0,59.09,59.65,0,0.02,0.9722,0.0019,0,337.00,SPY210416P00337000,0.31,-0.11,0.3,0.31,106,0.3541,-0.0262,0.0018,4979
Fri Apr 16 2021,SPY210416C00338000,53.6,0,58.1,58.66,0,0.02,0.9712,0.0019,0,338.00,SPY210416P00338000,0.32,-0.115,0.31,0.32,56,0.3503,-0.0271,0.0019,1730
Fri Apr 16 2021,SPY210416C00339000,53.58,0,57.11,57.67,0,0.02,0.9703,0.002,15,339.00,SPY210416P00339000,0.32,-0.125,0.32,0.33,171,0.3465,-0.0281,0.002,2332
Fri Apr 16 2021,SPY210416C00340000,53.7,3.25,56.12,56.55,9,0.02,0.9726,0.002,66,340.00,SPY210416P00340000,0.34,-0.125,0.33,0.34,1415,0.3426,-0.0291,0.002,57369
Fri Apr 16 2021,SPY210416C00341000,49.65,0,55.13,55.68,0,0.02,0.9686,0.0022,22,341.00,SPY210416P00341000,0.35,-0.135,0.34,0.36,39,0.3387,-0.0301,0.0021,5072
Fri Apr 16 2021,SPY210416C00342000,53.83,0,54.14,54.69,0,0.02,0.9675,0.0023,0,342.00,SPY210416P00342000,0.35,-0.145,0.35,0.37,544,0.3347,-0.0311,0.0022,9573
Fri Apr 16 2021,SPY210416C00343000,48.59,0,53.16,53.7,0,0.02,0.9654,0.0024,15,343.00,SPY210416P00343000,0.37,-0.145,0.36,0.38,38,0.3313,-0.0324,0.0023,6961
Fri Apr 16 2021,SPY210416C00344000,48.72,2.18,52.18,52.71,5,0.02,0.9654,0.0024,15,344.00,SPY210416P00344000,0.38,-0.155,0.38,0.39,155,0.3278,-0.0338,0.0024,4211
Fri Apr 16 2021,SPY210416C00345000,40.58,0,51.18,51.73,0,0.02,0.9638,0.0026,45,345.00,SPY210416P00345000,0.4,-0.155,0.39,0.4,22164,0.3242,-0.0351,0.0025,31799
Fri Apr 16 2021,SPY210416C00346000,46.12,0,50.21,50.74,0,0.02,0.9621,0.0027,17,346.00,SPY210416P00346000,0.42,-0.155,0.4,0.42,53,0.3206,-0.0366,0.0026,5756
Fri Apr 16 2021,SPY210416C00347000,42.3,0,49.22,49.75,0,0.02,0.9604,0.0028,36,347.00,SPY210416P00347000,0.42,-0.18,0.41,0.43,806,0.3168,-0.038,0.0027,5712
Fri Apr 16 2021,SPY210416C00348000,41.83,0,48.22,48.77,0,0.02,0.9597,0.0029,30,348.00,SPY210416P00348000,0.43,-0.195,0.43,0.45,75,0.313,-0.0395,0.0029,6858
Fri Apr 16 2021,SPY210416C00349000,43.73,0,47.25,47.78,0,0.02,0.9574,0.0031,37,349.00,SPY210416P00349000,0.48,-0.165,0.44,0.46,67,0.3097,-0.0412,0.003,8320
Fri Apr 16 2021,SPY210416C00350000,43.74,3.065,46.26,46.63,11,0.02,0.961,0.003,1023,350.00,SPY210416P00350000,0.46,-0.215,0.46,0.48,9138,0.3063,-0.0431,0.0031,109760
Fri Apr 16 2021,SPY210416C00351000,41.68,0,45.27,45.82,0,0.02,0.954,0.0033,209,351.00,SPY210416P00351000,0.5,-0.205,0.48,0.5,237,0.3027,-0.045,0.0033,9289
Fri Apr 16 2021,SPY210416C00352000,42.38,3.58,44.29,44.83,1,0.02,0.9526,0.0035,964,352.00,SPY210416P00352000,0.52,-0.215,0.5,0.51,447,0.2991,-0.0469,0.0034,5538
Fri Apr 16 2021,SPY210416C00353000,36.06,0,43.31,43.85,0,0.02,0.9511,0.0036,998,353.00,SPY210416P00353000,0.53,-0.235,0.52,0.53,376,0.2954,-0.0489,0.0036,5426
Fri Apr 16 2021,SPY210416C00354000,33.49,0,42.33,42.87,0,0.02,0.9483,0.0038,1190,354.00,SPY210416P00354000,0.56,-0.245,0.54,0.55,278,0.2925,-0.0514,0.0038,5193
Fri Apr 16 2021,SPY210416C00355000,32.26,0,41.37,41.89,0,0.02,0.9472,0.0039,2236,355.00,SPY210416P00355000,0.56,-0.285,0.56,0.58,787,0.289,-0.0538,0.004,39869
Fri Apr 16 2021,SPY210416C00356000,34.17,0,40.4,40.91,0,0.02,0.9442,0.0042,1019,356.00,SPY210416P00356000,0.61,-0.265,0.58,0.6,616,0.2854,-0.0562,0.0042,9470
Fri Apr 16 2021,SPY210416C00357000,32.16,0,39.43,39.79,0,0.02,0.9454,0.0042,1148,357.00,SPY210416P00357000,0.62,-0.305,0.61,0.62,289,0.2822,-0.0589,0.0044,6795
Fri Apr 16 2021,SPY210416C00358000,28.13,0,38.43,38.97,0,0.02,0.9389,0.0046,653,358.00,SPY210416P00358000,0.62,-0.345,0.63,0.65,223,0.2788,-0.0617,0.0046,9122
Fri Apr 16 2021,SPY210416C00359000,28.56,0,37.46,37.99,0,0.02,0.9368,0.0048,883,359.00,SPY210416P00359000,0.68,-0.335,0.66,0.68,173,0.2756,-0.0649,0.0048,7948
Fri Apr 16 2021,SPY210416C00360000,36.5,5.455,36.49,36.87,459,0.02,0.9379,0.0049,6996,360.00,SPY210416P00360000,0.69,-0.375,0.69,0.71,12400,0.2724,-0.0681,0.0051,85440
Fri Apr 16 2021,SPY210416C00361000,26.73,0,35.52,35.89,0,0.02,0.9351,0.0051,1616,361.00,SPY210416P00361000,0.74,-0.375,0.72,0.74,454,0.2693,-0.0717,0.0053,7572
Fri Apr 16 2021,SPY210416C00362000,28.03,0,34.56,35.08,0,0.02,0.9268,0.0056,852,362.00,SPY210416P00362000,0.78,-0.395,0.76,0.77,828,0.266,-0.0754,0.0056,21668
Fri Apr 16 2021,SPY210416C00363000,24.21,0,33.59,34.12,0,0.02,0.924,0.0058,1025,363.00,SPY210416P00363000,0.79,-0.445,0.79,0.81,943,0.2627,-0.0791,0.0059,10848
Fri Apr 16 2021,SPY210416C00364000,28.79,1.51,32.65,33.01,2,0.02,0.9235,0.006,707,364.00,SPY210416P00364000,0.85,-0.45,0.83,0.84,284,0.2598,-0.0835,0.0062,5715
Fri Apr 16 2021,SPY210416C00365000,31.86,5.45,31.67,32.05,27,0.02,0.92,0.0063,3073,365.00,SPY210416P00365000,0.85,-0.515,0.87,0.88,6156,0.2567,-0.088,0.0065,67713
Fri Apr 16 2021,SPY210416C00366000,28.01,2.535,30.73,31.23,1,0.02,0.9123,0.0068,1309,366.00,SPY210416P00366000,0.93,-0.51,0.91,0.93,457,0.2534,-0.0926,0.0069,7419
Fri Apr 16 2021,SPY210416C00367000,22.67,0,29.77,30.13,0,0.02,0.9111,0.007,3218,367.00,SPY210416P00367000,0.95,-0.565,0.96,0.97,429,0.2506,-0.0979,0.0073,6263
Fri Apr 16 2021,SPY210416C00368000,26.3,2.66,28.84,29.32,6,0.02,0.9021,0.0075,1430,368.00,SPY210416P00368000,1.04,-0.56,1,1.02,497,0.2472,-0.103,0.0076,10285
Fri Apr 16 2021,SPY210416C00369000,25.98,3.245,27.87,28.22,63,0.02,0.9014,0.0078,7326,369.00,SPY210416P00369000,1.06,-0.625,1.06,1.07,613,0.2442,-0.1088,0.008,6200
Fri Apr 16 2021,SPY210416C00370000,27.14,5.3,26.95,27.29,652,0.02,0.8948,0.0083,16272,370.00,SPY210416P00370000,1.11,-0.675,1.11,1.13,12139,0.2413,-0.1149,0.0085,108505
Fri Apr 16 2021,SPY210416C00371000,23.28,2.35,25.99,26.35,5,0.02,0.8894,0.0087,1115,371.00,SPY210416P00371000,1.21,-0.675,1.17,1.18,775,0.2381,-0.1212,0.0089,10875
Fri Apr 16 2021,SPY210416C00372000,22.6,2.565,25.06,25.54,21,0.02,0.8799,0.0093,10252,372.00,SPY210416P00372000,1.23,-0.76,1.23,1.25,913,0.2348,-0.1278,0.0094,8170
Fri Apr 16 2021,SPY210416C00373000,21.69,2.52,24.15,24.59,65,0.02,0.872,0.0098,2371,373.00,SPY210416P00373000,1.29,-0.815,1.3,1.31,1592,0.2319,-0.1352,0.0099,13403
Fri Apr 16 2021,SPY210416C00374000,23.54,5.255,23.22,23.66,36,0.02,0.8653,0.0103,2585,374.00,SPY210416P00374000,1.44,-0.78,1.37,1.38,2269,0.2287,-0.1428,0.0104,9995
Fri Apr 16 2021,SPY210416C00375000,22.39,4.985,22.28,22.73,109,0.02,0.8581,0.0109,14367,375.00,SPY210416P00375000,1.44,-0.91,1.44,1.46,14843,0.2255,-0.1508,0.0109,77087
Fri Apr 16 2021,SPY210416C00376000,19.07,2.525,21.38,21.81,33,0.02,0.8499,0.0115,2857,376.00,SPY210416P00376000,1.51,-0.98,1.52,1.53,7200,0.2223,-0.1594,0.0115,10271
Fri Apr 16 2021,SPY210416C00377000,19.2,3.515,20.45,20.75,32,0.02,0.8458,0.0121,2915,377.00,SPY210416P00377000,1.6,-1.025,1.6,1.62,1685,0.2193,-0.1686,0.0121,7323
Fri Apr 16 2021,SPY210416C00378000,19.5,4.655,19.55,19.86,51,0.02,0.8359,0.0128,4582,378.00,SPY210416P00378000,1.7,-1.085,1.69,1.71,2586,0.2161,-0.1783,0.0127,12748
Fri Apr 16 2021,SPY210416C00379000,17.82,3.81,18.65,18.93,75,0.02,0.8268,0.0135,6502,379.00,SPY210416P00379000,1.78,-1.17,1.79,1.81,819,0.213,-0.1887,0.0133,7388
Fri Apr 16 2021,SPY210416C00380000,17.98,4.795,17.77,18.16,18909,0.02,0.8128,0.0142,13910,380.00,SPY210416P00380000,1.9,-1.23,1.89,1.91,36403,0.2097,-0.1993,0.014,131508
Fri Apr 16 2021,SPY210416C00381000,17.27,4.9,16.88,17.14,112,0.02,0.8049,0.0151,3407,381.00,SPY210416P00381000,2,-1.32,1.99,2.02,1439,0.2068,-0.2112,0.0147,8864
Fri Apr 16 2021,SPY210416C00382000,15.2,3.635,16,16.26,247,0.0794,0.9711,0.0087,7160,382.00,SPY210416P00382000,2.12,-1.395,2.11,2.14,5289,0.2033,-0.2233,0.0155,19885
Fri Apr 16 2021,SPY210416C00383000,15.11,4.33,15.13,15.37,192,0.0924,0.9351,0.0144,6968,383.00,SPY210416P00383000,2.28,-1.45,2.24,2.26,6561,0.2003,-0.2365,0.0162,13291
Fri Apr 16 2021,SPY210416C00384000,14.42,4.405,14.27,14.61,176,0.0998,0.9024,0.0182,7207,384.00,SPY210416P00384000,2.42,-1.55,2.37,2.4,2301,0.1971,-0.2504,0.017,8685
Fri Apr 16 2021,SPY210416C00385000,13.7,4.43,13.55,13.74,3533,0.1031,0.8748,0.021,71839,385.00,SPY210416P00385000,2.51,-1.705,2.52,2.55,16493,0.1941,-0.2653,0.0178,48211
Fri Apr 16 2021,SPY210416C00386000,12.71,4.185,12.61,12.89,1652,0.105,0.8475,0.0236,8550,386.00,SPY210416P00386000,2.71,-1.77,2.67,2.7,2776,0.191,-0.281,0.0186,9995
Fri Apr 16 2021,SPY210416C00387000,11.8,3.99,11.78,12.11,1215,0.1062,0.8195,0.0261,9918,387.00,SPY210416P00387000,2.86,-1.92,2.84,2.87,3590,0.1881,-0.2978,0.0194,11872
Fri Apr 16 2021,SPY210416C00388000,11.1,3.955,10.98,11.13,2068,0.1054,0.7941,0.0284,6813,388.00,SPY210416P00388000,3.02,-2.07,3.03,3.05,2565,0.1853,-0.3154,0.0202,19828
Fri Apr 16 2021,SPY210416C00389000,10.31,3.825,10.19,10.32,1989,0.1072,0.7592,0.0306,5328,389.00,SPY210416P00389000,3.18,-2.25,3.22,3.25,2834,0.1824,-0.3341,0.021,8419
Fri Apr 16 2021,SPY210416C00390000,9.53,3.675,9.43,9.54,7223,0.1068,0.7286,0.0327,24948,390.00,SPY210416P00390000,3.45,-2.345,3.44,3.47,19869,0.1796,-0.3538,0.0218,39525
Fri Apr 16 2021,SPY210416C00391000,8.81,3.555,8.71,8.77,4442,0.1072,0.6933,0.0345,14238,391.00,SPY210416P00391000,3.59,-2.6,3.67,3.7,6564,0.1772,-0.3747,0.0225,12142
Fri Apr 16 2021,SPY210416C00392000,8,3.315,7.97,8.03,8889,0.1067,0.6585,0.0362,12334,392.00,SPY210416P00392000,3.91,-2.71,3.93,3.96,12097,0.175,-0.3966,0.0232,16385
Fri Apr 16 2021,SPY210416C00393000,7.26,3.115,7.25,7.32,5455,0.1061,0.6218,0.0377,11215,393.00,SPY210416P00393000,4.17,-2.93,4.21,4.24,5226,0.1728,-0.4194,0.0238,9257
Fri Apr 16 2021,SPY210416C00394000,6.59,2.94,6.56,6.6,6181,0.1055,0.5836,0.0389,10849,394.00,SPY210416P00394000,4.53,-3.075,4.52,4.55,3879,0.1714,-0.4431,0.0242,10408
Fri Apr 16 2021,SPY210416C00395000,5.93,2.74,5.91,5.95,8840,0.1046,0.5447,0.0399,23429,395.00,SPY210416P00395000,4.86,-3.275,4.86,4.9,4426,0.1701,-0.4674,0.0246,15565
Fri Apr 16 2021,SPY210416C00396000,5.3,2.53,5.28,5.32,4591,0.1043,0.5046,0.0402,9061,396.00,SPY210416P00396000,5.18,-3.56,5.24,5.28,2252,0.1693,-0.4922,0.0248,5709
Fri Apr 16 2021,SPY210416C00397000,4.72,2.325,4.7,4.74,5682,0.1038,0.4642,0.0403,9975,397.00,SPY210416P00397000,5.65,-3.715,5.66,5.72,945,0.1688,-0.517,0.0248,5354
Fri Apr 16 2021,SPY210416C00398000,4.16,2.105,4.16,4.19,3222,0.1033,0.4239,0.0399,10899,398.00,SPY210416P00398000,6.11,-3.91,6.12,6.17,236,0.169,-0.5416,0.0247,1526
Fri Apr 16 2021,SPY210416C00399000,3.7,1.935,3.67,3.69,2235,0.1031,0.3845,0.039,7440,399.00,SPY210416P00399000,6.56,-4.165,6.61,6.67,116,0.1697,-0.5658,0.0244,1041
Fri Apr 16 2021,SPY210416C00400000,3.2,1.695,3.23,3.24,34369,0.1026,0.3458,0.0378,59084,400.00,SPY210416P00400000,7.22,-4.24,7.15,7.21,19947,0.171,-0.5891,0.0239,18822
Fri Apr 16 2021,SPY210416C00401000,2.82,1.545,2.79,2.82,3772,0.103,0.3096,0.036,14333,401.00,SPY210416P00401000,7.79,-4.455,7.63,7.88,117,0.1726,-0.6113,0.0234,874
Fri Apr 16 2021,SPY210416C00402000,2.43,1.345,2.42,2.45,5220,0.103,0.2755,0.0341,13501,402.00,SPY210416P00402000,8.6,-4.45,8.23,8.49,25,0.1751,-0.6321,0.0226,282
Fri Apr 16 2021,SPY210416C00403000,2.09,1.175,2.09,2.12,3095,0.1031,0.2435,0.032,14569,403.00,SPY210416P00403000,11.41,-2.46,8.88,9.24,58,0.1777,-0.6518,0.0219,670
Fri Apr 16 2021,SPY210416C00404000,1.81,1.035,1.8,1.83,4409,0.1037,0.2139,0.0296,11808,404.00,SPY210416P00404000,9.66,-5.08,9.57,9.96,36,0.1806,-0.6703,0.0211,249
Fri Apr 16 2021,SPY210416C00405000,1.57,0.915,1.55,1.57,6041,0.1042,0.1873,0.0272,21924,405.00,SPY210416P00405000,10.45,-5.16,10.29,10.71,240,0.1847,-0.6864,0.0202,5659
Fri Apr 16 2021,SPY210416C00406000,1.33,0.775,1.33,1.35,613,0.1047,0.1633,0.0248,11283,406.00,SPY210416P00406000,14.25,-2.32,11.06,11.49,6,0.1884,-0.702,0.0194,313
Fri Apr 16 2021,SPY210416C00407000,1.14,0.665,1.13,1.16,2455,0.1052,0.1416,0.0224,53352,407.00,SPY210416P00407000,12.02,-5.475,11.85,12.32,7,0.1931,-0.7154,0.0185,133
Fri Apr 16 2021,SPY210416C00408000,0.95,0.545,0.97,0.99,815,0.106,0.1227,0.0202,7579,408.00,SPY210416P00408000,12.97,-5.38,12.66,13.15,4,0.1978,-0.7275,0.0177,5573
Fri Apr 16 2021,SPY210416C00409000,0.79,0.445,0.82,0.84,2871,0.1067,0.106,0.018,73130,409.00,SPY210416P00409000,19.38,0,13.51,14,0,0.203,-0.7385,0.0169,264
Fri Apr 16 2021,SPY210416C00410000,0.71,0.415,0.69,0.71,3523,0.1074,0.0907,0.016,131740,410.00,SPY210416P00410000,14.61,-5.685,14.38,14.9,141,0.2081,-0.7488,0.0161,7110
Fri Apr 16 2021,SPY210416C00411000,0.57,0.325,0.59,0.6,997,0.1087,0.0787,0.0142,8686,411.00,SPY210416P00411000,22.17,0,15.27,15.79,0,0.2149,-0.7565,0.0153,246
Fri Apr 16 2021,SPY210416C00412000,0.49,0.275,0.49,0.51,8711,0.1095,0.0674,0.0125,6539,412.00,SPY210416P00412000,19.77,-2.42,16.18,16.71,3,0.2201,-0.7652,0.0147,458
Fri Apr 16 2021,SPY210416C00413000,0.41,0.225,0.42,0.43,503,0.1108,0.0584,0.0111,12310,413.00,SPY210416P00413000,23.55,0,17.1,17.64,0,0.2244,-0.7744,0.0141,5334
Fri Apr 16 2021,SPY210416C00414000,0.35,0.185,0.35,0.37,2447,0.1124,0.051,0.0098,5754,414.00,SPY210416P00414000,18.94,-5.2,18.04,18.58,1,0.2315,-0.7803,0.0134,206
Fri Apr 16 2021,SPY210416C00415000,0.3,0.155,0.3,0.32,623,0.1141,0.0447,0.0087,8402,415.00,SPY210416P00415000,27.7,0,18.98,19.53,0,0.2398,-0.7839,0.0129,367
Fri Apr 16 2021,SPY210416C00416000,0.17,0.045,0.25,0.27,814,0.1152,0.0384,0.0076,2980,416.00,SPY210416P00416000,28.3,0,19.94,20.49,0,0.2442,-0.7914,0.0124,317
Fri Apr 16 2021,SPY210416C00417000,0.2,0.085,0.22,0.23,673,0.117,0.0339,0.0068,39227,417.00,SPY210416P00417000,23.97,0,20.9,21.45,0,0.2495,-0.7975,0.0119,376
Fri Apr 16 2021,SPY210416C00418000,0.18,0.085,0.19,0.2,115,0.1199,0.0311,0.0062,7240,418.00,SPY210416P00418000,29.39,0,21.87,22.43,0,0.2572,-0.801,0.0114,489
Fri Apr 16 2021,SPY210416C00419000,0.16,0.075,0.16,0.18,141,0.1212,0.027,0.0054,4200,419.00,SPY210416P00419000,32.94,0,22.85,23.41,0,0.2631,-0.8058,0.011,268
Fri Apr 16 2021,SPY210416C00420000,0.15,0.075,0.14,0.15,643,0.1235,0.0243,0.0049,16100,420.00,SPY210416P00420000,26.6,-3.455,23.83,24.39,1,0.2667,-0.8125,0.0106,8458
Fri Apr 16 2021,SPY210416C00421000,0.09,0.015,0.12,0.13,123,0.1257,0.0219,0.0044,1128,421.00,SPY210416P00421000,28.94,0,24.82,25.38,0,0.2741,-0.8153,0.0102,0
Fri Apr 16 2021,SPY210416C00422000,0.1,0.035,0.11,0.12,128,0.1276,0.0197,0.0039,2498,422.00,SPY210416P00422000,27.74,0,25.8,26.36,0,0.2829,-0.8166,0.0099,0
Fri Apr 16 2021,SPY210416C00423000,0.1,0.045,0.09,0.11,72,0.129,0.0172,0.0035,3423,423.00,SPY210416P00423000,30.9,0,26.79,27.35,0,0.2882,-0.8211,0.0095,0
Fri Apr 16 2021,SPY210416C00424000,0.08,0.025,0.08,0.09,256,0.13,0.0148,0.003,1460,424.00,SPY210416P00424000,34.08,0,27.78,28.34,0,0.2955,-0.8232,0.0092,0
Fri Apr 16 2021,SPY210416C00425000,0.07,0.025,0.07,0.08,77,0.1337,0.0143,0.0029,23657,425.00,SPY210416P00425000,39,0,28.77,29.33,0,0.3019,-0.8262,0.0089,3055
Fri Apr 16 2021,SPY210416C00426000,0.04,-0.005,0.07,0.08,3,0.1345,0.0124,0.0025,3025,426.00,SPY210416P00426000,32.52,0,29.76,30.32,0,0.3079,-0.8293,0.0087,1
Fri Apr 16 2021,SPY210416C00427000,0.06,0.015,0.06,0.07,9,0.1386,0.0122,0.0024,1329,427.00,SPY210416P00427000,34.36,0,30.75,31.31,0,0.3131,-0.8328,0.0084,0
Fri Apr 16 2021,SPY210416C00428000,0.05,0.005,0.05,0.06,809,0.1387,0.0102,0.0021,4606,428.00,SPY210416P00428000,34.51,0,31.75,32.31,0,0.3147,-0.8392,0.0082,4
Fri Apr 16 2021,SPY210416C00429000,0.04,0.005,0.05,0.06,10,0.1423,0.01,0.002,1263,429.00,SPY210416P00429000,48.1,0,32.74,33.3,0,0.3264,-0.8371,0.0079,0
Fri Apr 16 2021,SPY210416C00430000,0.04,0.005,0.05,0.06,1445,0.1459,0.0097,0.0019,48695,430.00,SPY210416P00430000,37.96,0,33.74,34.3,0,0.3313,-0.8404,0.0077,500
Fri Apr 16 2021,SPY210416C00435000,0.03,0.005,0.03,0.04,225,0.1585,0.0071,0.0013,3645,435.00,SPY210416P00435000,53.44,0,38.73,39.29,0,0.359,-0.8525,0.0068,132
Fri Apr 16 2021,SPY210416C00440000,0.03,0.005,0.03,0.04,7,0.1692,0.005,0.0009,3936,440.00,SPY210416P00440000,44.13,-5.89,43.72,44.29,25,0.3874,-0.8614,0.006,34
Fri Apr 16 2021,SPY210416C00445000,0.02,0.005,0.02,0.03,50,0.1854,0.0047,0.0008,2951,445.00,SPY210416P00445000,52.15,-2.865,48.72,49.28,2,0.4164,-0.868,0.0054,0
Fri Apr 16 2021,SPY210416C00450000,0.01,-0.005,0.01,0.02,122,0.1924,0.003,0.0005,13674,450.00,SPY210416P00450000,58.84,-1.18,53.72,54.29,12,0.4434,-0.8746,0.0049,5
Fri Apr 16 2021,SPY210416C00455000,0.01,0.005,0.01,0.02,26,0.2054,0.0026,0.0004,516,455.00,SPY210416P00455000,64.8,0,58.71,59.28,0,0.4707,-0.8796,0.0045,0
Fri Apr 16 2021,SPY210416C00460000,0.01,0,0.01,0.02,0,0.1917,0.0006,0.0001,3299,460.00,SPY210416P00460000,67.84,0,63.71,64.28,0,0.4964,-0.8845,0.0041,1020
Fri Apr 16 2021,SPY210416C00465000,0.01,0.005,0,0.01,200,0.2191,0.0012,0.0002,588,465.00,SPY210416P00465000,0,0,68.72,69.28,0,0.521,-0.8892,0.0038,0
Fri Apr 16 2021,SPY210416C00470000,0.01,0,0,0.01,0,0.2246,0.0008,0.0001,1535,470.00,SPY210416P00470000,80.71,0,73.72,74.28,0,0.5461,-0.8929,0.0036,2
